Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
3.649000000000000000e+03,9.997274896870723637e+01,2.000118365853856606e+00
3.649500000000000000e+03,9.997277952113694255e+01,2.000118233130192102e+00
3.650000000000000000e+03,9.997281001792754296e+01,2.000118100648271557e+00
3.650500000000000000e+03,9.997284045921956874e+01,2.000117968407483904e+00
3.651000000000000000e+03,9.997287084515313893e+01,2.000117836407220295e+00
3.651500000000000000e+03,9.997290117586784675e+01,2.000117704646874550e+00
3.652000000000000000e+03,9.997293145150288751e+01,2.000117573125841375e+00
3.652500000000000000e+03,9.997296167219700180e+01,2.000117441843518140e+00
3.653000000000000000e+03,9.997299183808847545e+01,2.000117310799303549e+00
3.653500000000000000e+03,9.997302194931515373e+01,2.000117179992598970e+00
3.654000000000000000e+03,9.997305200601442721e+01,2.000117049422807103e+00
3.654500000000000000e+03,9.997308200832324587e+01,2.000116919089332868e+00
3.655000000000000000e+03,9.997311195637814762e+01,2.000116788991582517e+00
3.655500000000000000e+03,9.997314185031521561e+01,2.000116659128965413e+00
3.656000000000000000e+03,9.997317169027007822e+01,2.000116529500891804e+00
3.656500000000000000e+03,9.997320147637796595e+01,2.000116400106773717e+00
3.657000000000000000e+03,9.997323120877364033e+01,2.000116270946026287e+00
3.657500000000000000e+03,9.997326088759146501e+01,2.000116142018064647e+00
3.658000000000000000e+03,9.997329051296533464e+01,2.000116013322307484e+00
3.658500000000000000e+03,9.997332008502876022e+01,2.000115884858174820e+00
3.659000000000000000e+03,9.997334960391479797e+01,2.000115756625088004e+00
3.659500000000000000e+03,9.997337906975610622e+01,2.000115628622471053e+00
3.660000000000000000e+03,9.997340848268487434e+01,2.000115500849748873e+00
3.660500000000000000e+03,9.997343784283290802e+01,2.000115373306349031e+00
3.661000000000000000e+03,9.997346715033158659e+01,2.000115245991700874e+00
3.661500000000000000e+03,9.997349640531187731e+01,2.000115118905234635e+00
3.662000000000000000e+03,9.997352560790432108e+01,2.000114992046383211e+00
3.662500000000000000e+03,9.997355475823904669e+01,2.000114865414581722e+00
3.663000000000000000e+03,9.997358385644575662e+01,2.000114739009265730e+00
3.663500000000000000e+03,9.997361290265376965e+01,2.000114612829873906e+00
3.664000000000000000e+03,9.997364189699197823e+01,2.000114486875845365e+00
3.664500000000000000e+03,9.997367083958887690e+01,2.000114361146622777e+00
3.665000000000000000e+03,9.997369973057251968e+01,2.000114235641648364e+00
3.665500000000000000e+03,9.997372857007061953e+01,2.000114110360368347e+00
3.666000000000000000e+03,9.997375735821040621e+01,2.000113985302229391e+00
3.666500000000000000e+03,9.997378609511878267e+01,2.000113860466679938e+00
3.667000000000000000e+03,9.997381478092219709e+01,2.000113735853170205e+00
3.667500000000000000e+03,9.997384341574674238e+01,2.000113611461153074e+00
3.668000000000000000e+03,9.997387199971807092e+01,2.000113487290081427e+00
3.668500000000000000e+03,9.997390053296146561e+01,2.000113363339411698e+00
3.669000000000000000e+03,9.997392901560181144e+01,2.000113239608601212e+00
3.669500000000000000e+03,9.997395744776359550e+01,2.000113116097108179e+00
3.670000000000000000e+03,9.997398582957092117e+01,2.000112992804393919e+00
3.670500000000000000e+03,9.997401416114749395e+01,2.000112869729921083e+00
3.671000000000000000e+03,9.997404244261663564e+01,2.000112746873153213e+00
3.671500000000000000e+03,9.997407067410129855e+01,2.000112624233556069e+00
3.672000000000000000e+03,9.997409885572399446e+01,2.000112501810597632e+00
3.672500000000000000e+03,9.997412698760692251e+01,2.000112379603746771e+00
3.673000000000000000e+03,9.997415506987184131e+01,2.000112257612474131e+00
3.673500000000000000e+03,9.997418310264016839e+01,2.000112135836252136e+00
3.674000000000000000e+03,9.997421108603292339e+01,2.000112014274554983e+00
3.674500000000000000e+03,9.997423902017074226e+01,2.000111892926858648e+00
3.675000000000000000e+03,9.997426690517389147e+01,2.000111771792640436e+00
3.675500000000000000e+03,9.997429474116228221e+01,2.000111650871378544e+00
3.676000000000000000e+03,9.997432252825541354e+01,2.000111530162554718e+00
3.676500000000000000e+03,9.997435026657242929e+01,2.000111409665650708e+00
3.677000000000000000e+03,9.997437795623213219e+01,2.000111289380150481e+00
3.677500000000000000e+03,9.997440559735289867e+01,2.000111169305539338e+00
3.678000000000000000e+03,9.997443319005277829e+01,2.000111049441304356e+00
3.678500000000000000e+03,9.997446073444943693e+01,2.000110929786934388e+00
3.679000000000000000e+03,9.997448823066019941e+01,2.000110810341919176e+00
3.679500000000000000e+03,9.997451567880197842e+01,2.000110691105751126e+00
3.680000000000000000e+03,9.997454307899137405e+01,2.000110572077923532e+00
3.680500000000000000e+03,9.997457043134458843e+01,2.000110453257931020e+00
3.681000000000000000e+03,9.997459773597749688e+01,2.000110334645270438e+00
3.681500000000000000e+03,9.997462499300559102e+01,2.000110216239439964e+00
3.682000000000000000e+03,9.997465220254400720e+01,2.000110098039939110e+00
3.682500000000000000e+03,9.997467936470754069e+01,2.000109980046268721e+00
3.683000000000000000e+03,9.997470647961063150e+01,2.000109862257932303e+00
3.683500000000000000e+03,9.997473354736733597e+01,2.000109744674433365e+00
3.684000000000000000e+03,9.997476056809138356e+01,2.000109627295278081e+00
3.684500000000000000e+03,9.997478754189617689e+01,2.000109510119973955e+00
3.685000000000000000e+03,9.997481446889470647e+01,2.000109393148029380e+00
3.685500000000000000e+03,9.997484134919967858e+01,2.000109276378954970e+00
3.686000000000000000e+03,9.997486818292343003e+01,2.000109159812262227e+00
3.686500000000000000e+03,9.997489497017792814e+01,2.000109043447465318e+00
3.687000000000000000e+03,9.997492171107482761e+01,2.000108927284078408e+00
3.687500000000000000e+03,9.997494840572542785e+01,2.000108811321617885e+00
3.688000000000000000e+03,9.997497505424068720e+01,2.000108695559601912e+00
3.688500000000000000e+03,9.997500165673122297e+01,2.000108579997549096e+00
3.689000000000000000e+03,9.997502821330732559e+01,2.000108464634981154e+00
3.689500000000000000e+03,9.997505472407893024e+01,2.000108349471419800e+00
3.690000000000000000e+03,9.997508118915563102e+01,2.000108234506388971e+00
3.690500000000000000e+03,9.997510760864672363e+01,2.000108119739413937e+00
3.691000000000000000e+03,9.997513398266113427e+01,2.000108005170020409e+00
3.691500000000000000e+03,9.997516031130747649e+01,2.000107890797737653e+00
3.692000000000000000e+03,9.997518659469400859e+01,2.000107776622094491e+00
3.692500000000000000e+03,9.997521283292867622e+01,2.000107662642621964e+00
3.693000000000000000e+03,9.997523902611909818e+01,2.000107548858852446e+00
3.693500000000000000e+03,9.997526517437256643e+01,2.000107435270319645e+00
3.694000000000000000e+03,9.997529127779603186e+01,2.000107321876559041e+00
3.694500000000000000e+03,9.997531733649614694e+01,2.000107208677107007e+00
3.695000000000000000e+03,9.997534335057919463e+01,2.000107095671501689e+00
3.695500000000000000e+03,9.997536932015118794e+01,2.000106982859282567e+00
3.696000000000000000e+03,9.997539524531777033e+01,2.000106870239990009e+00
3.696500000000000000e+03,9.997542112618431531e+01,2.000106757813167047e+00
3.697000000000000000e+03,9.997544696285582688e+01,2.000106645578356712e+00
3.697500000000000000e+03,9.997547275543702483e+01,2.000106533535104258e+00
3.698000000000000000e+03,9.997549850403228788e+01,2.000106421682956270e+00
3.698500000000000000e+03,9.997552420874571055e+01,2.000106310021459777e+00
3.699000000000000000e+03,9.997554986968104629e+01,2.000106198550164471e+00
3.699500000000000000e+03,9.997557548694173590e+01,2.000106087268620492e+00
3.700000000000000000e+03,9.997560106063090757e+01,2.000105976176380196e+00
3.700500000000000000e+03,9.997562659085140524e+01,2.000105865272996386e+00
3.701000000000000000e+03,9.997565207770573181e+01,2.000105754558023197e+00
3.701500000000000000e+03,9.997567752129609175e+01,2.000105644031017427e+00
3.702000000000000000e+03,9.997570292172439110e+01,2.000105533691535875e+00
3.702500000000000000e+03,9.997572827909220905e+01,2.000105423539136673e+00
3.703000000000000000e+03,9.997575359350084057e+01,2.000105313573380172e+00
3.703500000000000000e+03,9.997577886505125377e+01,2.000105203793827613e+00
3.704000000000000000e+03,9.997580409384414679e+01,2.000105094200041123e+00
3.704500000000000000e+03,9.997582927997986246e+01,2.000104984791585050e+00
3.705000000000000000e+03,9.997585442355850205e+01,2.000104875568024188e+00
3.705500000000000000e+03,9.997587952467982575e+01,2.000104766528924660e+00
3.706000000000000000e+03,9.997590458344332376e+01,2.000104657673854813e+00
3.706500000000000000e+03,9.997592959994815942e+01,2.000104549002383436e+00
3.707000000000000000e+03,9.997595457429321186e+01,2.000104440514081094e+00
3.707500000000000000e+03,9.997597950657707599e+01,2.000104332208519242e+00
3.708000000000000000e+03,9.997600439689803409e+01,2.000104224085270221e+00
3.708500000000000000e+03,9.997602924535408420e+01,2.000104116143909039e+00
3.709000000000000000e+03,9.997605405204294016e+01,2.000104008384010701e+00
3.709500000000000000e+03,9.997607881706201738e+01,2.000103900805151991e+00
3.710000000000000000e+03,9.997610354050840442e+01,2.000103793406911024e+00
3.710500000000000000e+03,9.997612822247897668e+01,2.000103686188866803e+00
3.711000000000000000e+03,9.997615286307026849e+01,2.000103579150599664e+00
3.711500000000000000e+03,9.997617746237851577e+01,2.000103472291691720e+00
3.712000000000000000e+03,9.997620202049971283e+01,2.000103365611725525e+00
3.712500000000000000e+03,9.997622653752954136e+01,2.000103259110285858e+00
3.713000000000000000e+03,9.997625101356341304e+01,2.000103152786957494e+00
3.713500000000000000e+03,9.997627544869642691e+01,2.000103046641327875e+00
3.714000000000000000e+03,9.997629984302344042e+01,2.000102940672983998e+00
3.714500000000000000e+03,9.997632419663898418e+01,2.000102834881515523e+00
3.715000000000000000e+03,9.997634850963737563e+01,2.000102729266513002e+00
3.715500000000000000e+03,9.997637278211257694e+01,2.000102623827567427e+00
3.716000000000000000e+03,9.997639701415832292e+01,2.000102518564272014e+00
3.716500000000000000e+03,9.997642120586806413e+01,2.000102413476220420e+00
3.717000000000000000e+03,9.997644535733495275e+01,2.000102308563007636e+00
3.717500000000000000e+03,9.997646946865187090e+01,2.000102203824230429e+00
3.718000000000000000e+03,9.997649353991147336e+01,2.000102099259486454e+00
3.718500000000000000e+03,9.997651757120607385e+01,2.000101994868373811e+00
3.719000000000000000e+03,9.997654156262775871e+01,2.000101890650492820e+00
3.719500000000000000e+03,9.997656551426831584e+01,2.000101786605444687e+00
3.720000000000000000e+03,9.997658942621930578e+01,2.000101682732831510e+00
3.720500000000000000e+03,9.997661329857196222e+01,2.000101579032256716e+00
3.721000000000000000e+03,9.997663713141729147e+01,2.000101475503325066e+00
3.721500000000000000e+03,9.997666092484601563e+01,2.000101372145641765e+00
3.722000000000000000e+03,9.997668467894860100e+01,2.000101268958814682e+00
3.722500000000000000e+03,9.997670839381524388e+01,2.000101165942450798e+00
3.723000000000000000e+03,9.997673206953587055e+01,2.000101063096160203e+00
3.723500000000000000e+03,9.997675570620016572e+01,2.000100960419552987e+00
3.724000000000000000e+03,9.997677930389751566e+01,2.000100857912240571e+00
3.724500000000000000e+03,9.997680286271706507e+01,2.000100755573835709e+00
3.725000000000000000e+03,9.997682638274770284e+01,2.000100653403952045e+00
3.725500000000000000e+03,9.997684986407804786e+01,2.000100551402204552e+00
3.726000000000000000e+03,9.997687330679647744e+01,2.000100449568209093e+00
3.726500000000000000e+03,9.997689671099108466e+01,2.000100347901583309e+00
3.727000000000000000e+03,9.997692007674973524e+01,2.000100246401944837e+00
3.727500000000000000e+03,9.997694340416001069e+01,2.000100145068913537e+00
3.728000000000000000e+03,9.997696669330925090e+01,2.000100043902109714e+00
3.728500000000000000e+03,9.997698994428454000e+01,2.000099942901154559e+00
3.729000000000000000e+03,9.997701315717272053e+01,2.000099842065671485e+00
3.729500000000000000e+03,9.997703633206036500e+01,2.000099741395284347e+00
3.730000000000000000e+03,9.997705946903380436e+01,2.000099640889617003e+00
3.730500000000000000e+03,9.997708256817909955e+01,2.000099540548296417e+00
3.731000000000000000e+03,9.997710562958209835e+01,2.000099440370949111e+00
3.731500000000000000e+03,9.997712865332836429e+01,2.000099340357203825e+00
3.732000000000000000e+03,9.997715163950323358e+01,2.000099240506688858e+00
3.732500000000000000e+03,9.997717458819180081e+01,2.000099140819035171e+00
3.733000000000000000e+03,9.997719749947887635e+01,2.000099041293874169e+00
3.733500000000000000e+03,9.997722037344908586e+01,2.000098941930837704e+00
3.734000000000000000e+03,9.997724321018675653e+01,2.000098842729559845e+00
3.734500000000000000e+03,9.997726600977598821e+01,2.000098743689675107e+00
3.735000000000000000e+03,9.997728877230065336e+01,2.000098644810818449e+00
3.735500000000000000e+03,9.997731149784436866e+01,2.000098546092627494e+00
3.736000000000000000e+03,9.997733418649049497e+01,2.000098447534738977e+00
3.736500000000000000e+03,9.997735683832219422e+01,2.000098349136792297e+00
3.737000000000000000e+03,9.997737945342235832e+01,2.000098250898427299e+00
3.737500000000000000e+03,9.997740203187363761e+01,2.000098152819284270e+00
3.738000000000000000e+03,9.997742457375846925e+01,2.000098054899005273e+00
3.738500000000000000e+03,9.997744707915902040e+01,2.000097957137233262e+00
3.739000000000000000e+03,9.997746954815725928e+01,2.000097859533612521e+00
3.739500000000000000e+03,9.997749198083486988e+01,2.000097762087787334e+00
3.740000000000000000e+03,9.997751437727336565e+01,2.000097664799404207e+00
3.740500000000000000e+03,9.997753673755397585e+01,2.000097567668109644e+00
3.741000000000000000e+03,9.997755906175771656e+01,2.000097470693551927e+00
3.741500000000000000e+03,9.997758134996536228e+01,2.000097373875379780e+00
3.742000000000000000e+03,9.997760360225746012e+01,2.000097277213243263e+00
3.742500000000000000e+03,9.997762581871435827e+01,2.000097180706793765e+00
3.743000000000000000e+03,9.997764799941610647e+01,2.000097084355683119e+00
3.743500000000000000e+03,9.997767014444259814e+01,2.000096988159563605e+00
3.744000000000000000e+03,9.997769225387344250e+01,2.000096892118090164e+00
3.744500000000000000e+03,9.997771432778806400e+01,2.000096796230917739e+00
3.745000000000000000e+03,9.997773636626563132e+01,2.000096700497701274e+00
3.745500000000000000e+03,9.997775836938511418e+01,2.000096604918098375e+00
3.746000000000000000e+03,9.997778033722521229e+01,2.000096509491767538e+00
3.746500000000000000e+03,9.997780226986445484e+01,2.000096414218366370e+00
3.747000000000000000e+03,9.997782416738112943e+01,2.000096319097555586e+00
3.747500000000000000e+03,9.997784602985326785e+01,2.000096224128995903e+00
3.748000000000000000e+03,9.997786785735873138e+01,2.000096129312348925e+00
3.748500000000000000e+03,9.997788964997512551e+01,2.000096034647277143e+00
3.749000000000000000e+03,9.997791140777985675e+01,2.000095940133444827e+00
3.749500000000000000e+03,9.997793313085009004e+01,2.000095845770516245e+00
3.750000000000000000e+03,9.997795481926277716e+01,2.000095751558156998e+00
3.750500000000000000e+03,9.997797647309468516e+01,2.000095657496034018e+00
3.751000000000000000e+03,9.997799809242232527e+01,2.000095563583814684e+00
3.751500000000000000e+03,9.997801967732199557e+01,2.000095469821166816e+00
3.752000000000000000e+03,9.997804122786979519e+01,2.000095376207760456e+00
3.752500000000000000e+03,9.997806274414161010e+01,2.000095282743265646e+00
3.753000000000000000e+03,9.997808422621308466e+01,2.000095189427353759e+00
3.753500000000000000e+03,9.997810567415966432e+01,2.000095096259697058e+00
3.754000000000000000e+03,9.997812708805660975e+01,2.000095003239967806e+00
3.754500000000000000e+03,9.997814846797892585e+01,2.000094910367841372e+00
3.755000000000000000e+03,9.997816981400143277e+01,2.000094817642991352e+00
3.755500000000000000e+03,9.997819112619872328e+01,2.000094725065094448e+00
3.756000000000000000e+03,9.997821240464520542e+01,2.000094632633827363e+00
3.756500000000000000e+03,9.997823364941504565e+01,2.000094540348867245e+00
3.757000000000000000e+03,9.997825486058222566e+01,2.000094448209893017e+00
3.757500000000000000e+03,9.997827603822051401e+01,2.000094356216584490e+00
3.758000000000000000e+03,9.997829718240348029e+01,2.000094264368621477e+00
3.758500000000000000e+03,9.997831829320445252e+01,2.000094172665685122e+00
3.759000000000000000e+03,9.997833937069660237e+01,2.000094081107457900e+00
3.759500000000000000e+03,9.997836041495287418e+01,2.000093989693623175e+00
3.760000000000000000e+03,9.997838142604598488e+01,2.000093898423864314e+00
3.760500000000000000e+03,9.997840240404849510e+01,2.000093807297866455e+00
3.761000000000000000e+03,9.997842334903272388e+01,2.000093716315315184e+00
3.761500000000000000e+03,9.997844426107080551e+01,2.000093625475896975e+00
3.762000000000000000e+03,9.997846514023467535e+01,2.000093534779299631e+00
3.762500000000000000e+03,9.997848598659604136e+01,2.000093444225211403e+00
3.763000000000000000e+03,9.997850680022645520e+01,2.000093353813320984e+00
3.763500000000000000e+03,9.997852758119724115e+01,2.000093263543319289e+00
3.764000000000000000e+03,9.997854832957952453e+01,2.000093173414896341e+00
3.764500000000000000e+03,9.997856904544424594e+01,2.000093083427744833e+00
3.765000000000000000e+03,9.997858972886213280e+01,2.000092993581556566e+00
3.765500000000000000e+03,9.997861037990372779e+01,2.000092903876025563e+00
3.766000000000000000e+03,9.997863099863936043e+01,2.000092814310845846e+00
3.766500000000000000e+03,9.997865158513920392e+01,2.000092724885713213e+00
3.767000000000000000e+03,9.997867213947318987e+01,2.000092635600323021e+00
3.767500000000000000e+03,9.997869266171109359e+01,2.000092546454372400e+00
3.768000000000000000e+03,9.997871315192246300e+01,2.000092457447559369e+00
3.768500000000000000e+03,9.997873361017668969e+01,2.000092368579581947e+00
3.769000000000000000e+03,9.997875403654292370e+01,2.000092279850139931e+00
3.769500000000000000e+03,9.997877443109018714e+01,2.000092191258933561e+00
3.770000000000000000e+03,9.997879479388727475e+01,2.000092102805663963e+00
3.770500000000000000e+03,9.997881512500276813e+01,2.000092014490032710e+00
3.771000000000000000e+03,9.997883542450510674e+01,2.000091926311742707e+00
3.771500000000000000e+03,9.997885569246253112e+01,2.000091838270497302e+00
3.772000000000000000e+03,9.997887592894305442e+01,2.000091750366001175e+00
3.772500000000000000e+03,9.997889613401454767e+01,2.000091662597959008e+00
3.773000000000000000e+03,9.997891630774468297e+01,2.000091574966077701e+00
3.773500000000000000e+03,9.997893645020091924e+01,2.000091487470063267e+00
3.774000000000000000e+03,9.997895656145057330e+01,2.000091400109623052e+00
3.774500000000000000e+03,9.997897664156074882e+01,2.000091312884466177e+00
3.775000000000000000e+03,9.997899669059836469e+01,2.000091225794301764e+00
3.775500000000000000e+03,9.997901670863018353e+01,2.000091138838839377e+00
3.776000000000000000e+03,9.997903669572272634e+01,2.000091052017789917e+00
3.776500000000000000e+03,9.997905665194240044e+01,2.000090965330865611e+00
3.777000000000000000e+03,9.997907657735539999e+01,2.000090878777777803e+00
3.777500000000000000e+03,9.997909647202772021e+01,2.000090792358240499e+00
3.778000000000000000e+03,9.997911633602518577e+01,2.000090706071967261e+00
3.778500000000000000e+03,9.997913616941347925e+01,2.000090619918672985e+00
3.779000000000000000e+03,9.997915597225804163e+01,2.000090533898073009e+00
3.779500000000000000e+03,9.997917574462418600e+01,2.000090448009884003e+00
3.780000000000000000e+03,9.997919548657702649e+01,2.000090362253822196e+00
3.780500000000000000e+03,9.997921519818147829e+01,2.000090276629606478e+00
3.781000000000000000e+03,9.997923487950232868e+01,2.000090191136955298e+00
3.781500000000000000e+03,9.997925453060413759e+01,2.000090105775587546e+00
3.782000000000000000e+03,9.997927415155132280e+01,2.000090020545223446e+00
3.782500000000000000e+03,9.997929374240811740e+01,2.000089935445584111e+00
3.783000000000000000e+03,9.997931330323856969e+01,2.000089850476391096e+00
3.783500000000000000e+03,9.997933283410655747e+01,2.000089765637367289e+00
3.784000000000000000e+03,9.997935233507581643e+01,2.000089680928235136e+00
3.784500000000000000e+03,9.997937180620984066e+01,2.000089596348718857e+00
3.785000000000000000e+03,9.997939124757202478e+01,2.000089511898543559e+00
3.785500000000000000e+03,9.997941065922555026e+01,2.000089427577433909e+00
3.786000000000000000e+03,9.997943004123342803e+01,2.000089343385116791e+00
3.786500000000000000e+03,9.997944939365852690e+01,2.000089259321318647e+00
3.787000000000000000e+03,9.997946871656348833e+01,2.000089175385767692e+00
3.787500000000000000e+03,9.997948801001085428e+01,2.000089091578191702e+00
3.788000000000000000e+03,9.997950727406295357e+01,2.000089007898320226e+00
3.788500000000000000e+03,9.997952650878195868e+01,2.000088924345882813e+00
3.789000000000000000e+03,9.997954571422985737e+01,2.000088840920609901e+00
3.789500000000000000e+03,9.997956489046849526e+01,2.000088757622233704e+00
3.790000000000000000e+03,9.997958403755954748e+01,2.000088674450485549e+00
3.790500000000000000e+03,9.997960315556450439e+01,2.000088591405098537e+00
3.791000000000000000e+03,9.997962224454470004e+01,2.000088508485805772e+00
3.791500000000000000e+03,9.997964130456131215e+01,2.000088425692341687e+00
3.792000000000000000e+03,9.997966033567533373e+01,2.000088343024441606e+00
3.792500000000000000e+03,9.997967933794762985e+01,2.000088260481840408e+00
3.793000000000000000e+03,9.997969831143885244e+01,2.000088178064275191e+00
3.793500000000000000e+03,9.997971725620952554e+01,2.000088095771482610e+00
3.794000000000000000e+03,9.997973617232000265e+01,2.000088013603200210e+00
3.794500000000000000e+03,9.997975505983046673e+01,2.000087931559166865e+00
3.795000000000000000e+03,9.997977391880094444e+01,2.000087849639121895e+00
3.795500000000000000e+03,9.997979274929132032e+01,2.000087767842805064e+00
3.796000000000000000e+03,9.997981155136127995e+01,2.000087686169956580e+00
3.796500000000000000e+03,9.997983032507038104e+01,2.000087604620317538e+00
3.797000000000000000e+03,9.997984907047799652e+01,2.000087523193630812e+00
3.797500000000000000e+03,9.997986778764337146e+01,2.000087441889638828e+00
3.798000000000000000e+03,9.997988647662556616e+01,2.000087360708084461e+00
3.798500000000000000e+03,9.997990513748349883e+01,2.000087279648711469e+00
3.799000000000000000e+03,9.997992377027591715e+01,2.000087198711265835e+00
3.799500000000000000e+03,9.997994237506141246e+01,2.000087117895491762e+00
3.800000000000000000e+03,9.997996095189843402e+01,2.000087037201135676e+00
3.800500000000000000e+03,9.997997950084526053e+01,2.000086956627944446e+00
3.801000000000000000e+03,9.997999802196002861e+01,2.000086876175665385e+00
3.801500000000000000e+03,9.998001651530070433e+01,2.000086795844047138e+00
3.802000000000000000e+03,9.998003498092511165e+01,2.000086715632837464e+00
3.802500000000000000e+03,9.998005341889091824e+01,2.000086635541786784e+00
3.803000000000000000e+03,9.998007182925563541e+01,2.000086555570644631e+00
3.803500000000000000e+03,9.998009021207663238e+01,2.000086475719161871e+00
3.804000000000000000e+03,9.998010856741109365e+01,2.000086395987089816e+00
3.804500000000000000e+03,9.998012689531608999e+01,2.000086316374181106e+00
3.805000000000000000e+03,9.998014519584853588e+01,2.000086236880187496e+00
3.805500000000000000e+03,9.998016346906516105e+01,2.000086157504863404e+00
3.806000000000000000e+03,9.998018171502259577e+01,2.000086078247962806e+00
3.806500000000000000e+03,9.998019993377725712e+01,2.000085999109239676e+00
3.807000000000000000e+03,9.998021812538549113e+01,2.000085920088450209e+00
3.807500000000000000e+03,9.998023628990341649e+01,2.000085841185349711e+00
3.808000000000000000e+03,9.998025442738705237e+01,2.000085762399695266e+00
3.808500000000000000e+03,9.998027253789226165e+01,2.000085683731244401e+00
3.809000000000000000e+03,9.998029062147473667e+01,2.000085605179754200e+00
3.809500000000000000e+03,9.998030867819007028e+01,2.000085526744983966e+00
3.810000000000000000e+03,9.998032670809365641e+01,2.000085448426693002e+00
3.810500000000000000e+03,9.998034471124077527e+01,2.000085370224640613e+00
3.811000000000000000e+03,9.998036268768655077e+01,2.000085292138587434e+00
3.811500000000000000e+03,9.998038063748595050e+01,2.000085214168294545e+00
3.812000000000000000e+03,9.998039856069382836e+01,2.000085136313524359e+00
3.812500000000000000e+03,9.998041645736486771e+01,2.000085058574038399e+00
3.813000000000000000e+03,9.998043432755360982e+01,2.000084980949599966e+00
3.813500000000000000e+03,9.998045217131446805e+01,2.000084903439973250e+00
3.814000000000000000e+03,9.998046998870168522e+01,2.000084826044921549e+00
3.814500000000000000e+03,9.998048777976940471e+01,2.000084748764209941e+00
3.815000000000000000e+03,9.998050554457158512e+01,2.000084671597604391e+00
3.815500000000000000e+03,9.998052328316207138e+01,2.000084594544870420e+00
3.816000000000000000e+03,9.998054099559455210e+01,2.000084517605775325e+00
3.816500000000000000e+03,9.998055868192257378e+01,2.000084440780085959e+00
3.817000000000000000e+03,9.998057634219955503e+01,2.000084364067570064e+00
3.817500000000000000e+03,9.998059397647877233e+01,2.000084287467997157e+00
3.818000000000000000e+03,9.998061158481336008e+01,2.000084210981135424e+00
3.818500000000000000e+03,9.998062916725631055e+01,2.000084134606754827e+00
3.819000000000000000e+03,9.998064672386048812e+01,2.000084058344625770e+00
3.819500000000000000e+03,9.998066425467860086e+01,2.000083982194519105e+00
3.820000000000000000e+03,9.998068175976322891e+01,2.000083906156206570e+00
3.820500000000000000e+03,9.998069923916681034e+01,2.000083830229460347e+00
3.821000000000000000e+03,9.998071669294168373e+01,2.000083754414052617e+00
3.821500000000000000e+03,9.998073412113998870e+01,2.000083678709757340e+00
3.822000000000000000e+03,9.998075152381376540e+01,2.000083603116348474e+00
3.822500000000000000e+03,9.998076890101492609e+01,2.000083527633599978e+00
3.823000000000000000e+03,9.998078625279524090e+01,2.000083452261287142e+00
3.823500000000000000e+03,9.998080357920632366e+01,2.000083376999185703e+00
3.824000000000000000e+03,9.998082088029967451e+01,2.000083301847071837e+00
3.824500000000000000e+03,9.998083815612665148e+01,2.000083226804722614e+00
3.825000000000000000e+03,9.998085540673849891e+01,2.000083151871915543e+00
3.825500000000000000e+03,9.998087263218631904e+01,2.000083077048427693e+00
3.826000000000000000e+03,9.998088983252104356e+01,2.000083002334038795e+00
3.826500000000000000e+03,9.998090700779354734e+01,2.000082927728527249e+00
3.827000000000000000e+03,9.998092415805449207e+01,2.000082853231672786e+00
3.827500000000000000e+03,9.998094128335448261e+01,2.000082778843256026e+00
3.828000000000000000e+03,9.998095838374392486e+01,2.000082704563058034e+00
3.828500000000000000e+03,9.998097545927315366e+01,2.000082630390859428e+00
3.829000000000000000e+03,9.998099250999234755e+01,2.000082556326443051e+00
3.829500000000000000e+03,9.998100953595152873e+01,2.000082482369590409e+00
3.830000000000000000e+03,9.998102653720064836e+01,2.000082408520085675e+00
3.830500000000000000e+03,9.998104351378948706e+01,2.000082334777712134e+00
3.831000000000000000e+03,9.998106046576769756e+01,2.000082261142253515e+00
3.831500000000000000e+03,9.998107739318483311e+01,2.000082187613495321e+00
3.832000000000000000e+03,9.998109429609029064e+01,2.000082114191222171e+00
3.832500000000000000e+03,9.998111117453335339e+01,2.000082040875220901e+00
3.833000000000000000e+03,9.998112802856319092e+01,2.000081967665277016e+00
3.833500000000000000e+03,9.998114485822880226e+01,2.000081894561177798e+00
3.834000000000000000e+03,9.998116166357910117e+01,2.000081821562710971e+00
3.834500000000000000e+03,9.998117844466288773e+01,2.000081748669664261e+00
3.835000000000000000e+03,9.998119520152877726e+01,2.000081675881826726e+00
3.835500000000000000e+03,9.998121193422531405e+01,2.000081603198987423e+00
3.836000000000000000e+03,9.998122864280090027e+01,2.000081530620935411e+00
3.836500000000000000e+03,9.998124532730381020e+01,2.000081458147461966e+00
3.837000000000000000e+03,9.998126198778221863e+01,2.000081385778357035e+00
3.837500000000000000e+03,9.998127862428412982e+01,2.000081313513411896e+00
3.838000000000000000e+03,9.998129523685746278e+01,2.000081241352419159e+00
3.838500000000000000e+03,9.998131182555000862e+01,2.000081169295170547e+00
3.839000000000000000e+03,9.998132839040943054e+01,2.000081097341459557e+00
3.839500000000000000e+03,9.998134493148326385e+01,2.000081025491078801e+00
3.840000000000000000e+03,9.998136144881894438e+01,2.000080953743823109e+00
3.840500000000000000e+03,9.998137794246376586e+01,2.000080882099485979e+00
3.841000000000000000e+03,9.998139441246489412e+01,2.000080810557863131e+00
3.841500000000000000e+03,9.998141085886942392e+01,2.000080739118750284e+00
3.842000000000000000e+03,9.998142728172426530e+01,2.000080667781942712e+00
3.842500000000000000e+03,9.998144368107624302e+01,2.000080596547237910e+00
