Wavenumber(cm-1),Absorbance(A.U.)
3.100000000000000000e+03,3.996802888650563546e-15
3.101000000000000000e+03,2.442490654175344389e-15
3.102000000000000000e+03,1.554312234475219157e-15
3.103000000000000000e+03,8.881784197001252323e-16
3.104000000000000000e+03,6.661338147750939243e-16
3.105000000000000000e+03,4.440892098500626162e-16
3.106000000000000000e+03,2.220446049250313081e-16
3.107000000000000000e+03,2.220446049250313081e-16
3.108000000000000000e+03,2.220446049250313081e-16
3.109000000000000000e+03,0.000000000000000000e+00
3.110000000000000000e+03,0.000000000000000000e+00
3.111000000000000000e+03,0.000000000000000000e+00
3.112000000000000000e+03,0.000000000000000000e+00
3.113000000000000000e+03,0.000000000000000000e+00
3.114000000000000000e+03,0.000000000000000000e+00
3.115000000000000000e+03,0.000000000000000000e+00
3.116000000000000000e+03,0.000000000000000000e+00
3.117000000000000000e+03,0.000000000000000000e+00
3.118000000000000000e+03,0.000000000000000000e+00
3.119000000000000000e+03,0.000000000000000000e+00
3.120000000000000000e+03,0.000000000000000000e+00
3.121000000000000000e+03,0.000000000000000000e+00
3.122000000000000000e+03,0.000000000000000000e+00
3.123000000000000000e+03,0.000000000000000000e+00
3.124000000000000000e+03,0.000000000000000000e+00
3.125000000000000000e+03,0.000000000000000000e+00
3.126000000000000000e+03,0.000000000000000000e+00
3.127000000000000000e+03,0.000000000000000000e+00
3.128000000000000000e+03,0.000000000000000000e+00
3.129000000000000000e+03,0.000000000000000000e+00
3.130000000000000000e+03,0.000000000000000000e+00
3.131000000000000000e+03,0.000000000000000000e+00
3.132000000000000000e+03,0.000000000000000000e+00
3.133000000000000000e+03,0.000000000000000000e+00
3.134000000000000000e+03,0.000000000000000000e+00
3.135000000000000000e+03,0.000000000000000000e+00
3.136000000000000000e+03,0.000000000000000000e+00
3.137000000000000000e+03,0.000000000000000000e+00
3.138000000000000000e+03,0.000000000000000000e+00
3.139000000000000000e+03,0.000000000000000000e+00
3.140000000000000000e+03,0.000000000000000000e+00
3.141000000000000000e+03,0.000000000000000000e+00
3.142000000000000000e+03,0.000000000000000000e+00
3.143000000000000000e+03,0.000000000000000000e+00
3.144000000000000000e+03,0.000000000000000000e+00
3.145000000000000000e+03,0.000000000000000000e+00
3.146000000000000000e+03,0.000000000000000000e+00
3.147000000000000000e+03,0.000000000000000000e+00
3.148000000000000000e+03,0.000000000000000000e+00
3.149000000000000000e+03,0.000000000000000000e+00
3.150000000000000000e+03,0.000000000000000000e+00
3.151000000000000000e+03,0.000000000000000000e+00
3.152000000000000000e+03,0.000000000000000000e+00
3.153000000000000000e+03,0.000000000000000000e+00
3.154000000000000000e+03,0.000000000000000000e+00
3.155000000000000000e+03,0.000000000000000000e+00
3.156000000000000000e+03,0.000000000000000000e+00
3.157000000000000000e+03,0.000000000000000000e+00
3.158000000000000000e+03,0.000000000000000000e+00
3.159000000000000000e+03,0.000000000000000000e+00
3.160000000000000000e+03,0.000000000000000000e+00
3.161000000000000000e+03,0.000000000000000000e+00
3.162000000000000000e+03,0.000000000000000000e+00
3.163000000000000000e+03,0.000000000000000000e+00
3.164000000000000000e+03,0.000000000000000000e+00
3.165000000000000000e+03,0.000000000000000000e+00
3.166000000000000000e+03,0.000000000000000000e+00
3.167000000000000000e+03,0.000000000000000000e+00
3.168000000000000000e+03,0.000000000000000000e+00
3.169000000000000000e+03,0.000000000000000000e+00
3.170000000000000000e+03,0.000000000000000000e+00
3.171000000000000000e+03,0.000000000000000000e+00
3.172000000000000000e+03,0.000000000000000000e+00
3.173000000000000000e+03,0.000000000000000000e+00
3.174000000000000000e+03,0.000000000000000000e+00
3.175000000000000000e+03,0.000000000000000000e+00
3.176000000000000000e+03,0.000000000000000000e+00
3.177000000000000000e+03,0.000000000000000000e+00
3.178000000000000000e+03,0.000000000000000000e+00
3.179000000000000000e+03,0.000000000000000000e+00
3.180000000000000000e+03,0.000000000000000000e+00
3.181000000000000000e+03,0.000000000000000000e+00
3.182000000000000000e+03,0.000000000000000000e+00
3.183000000000000000e+03,0.000000000000000000e+00
3.184000000000000000e+03,0.000000000000000000e+00
3.185000000000000000e+03,0.000000000000000000e+00
3.186000000000000000e+03,0.000000000000000000e+00
3.187000000000000000e+03,0.000000000000000000e+00
3.188000000000000000e+03,0.000000000000000000e+00
3.189000000000000000e+03,0.000000000000000000e+00
3.190000000000000000e+03,0.000000000000000000e+00
3.191000000000000000e+03,0.000000000000000000e+00
3.192000000000000000e+03,0.000000000000000000e+00
3.193000000000000000e+03,0.000000000000000000e+00
3.194000000000000000e+03,0.000000000000000000e+00
3.195000000000000000e+03,0.000000000000000000e+00
3.196000000000000000e+03,0.000000000000000000e+00
3.197000000000000000e+03,0.000000000000000000e+00
3.198000000000000000e+03,0.000000000000000000e+00
3.199000000000000000e+03,0.000000000000000000e+00
3.200000000000000000e+03,0.000000000000000000e+00
3.201000000000000000e+03,0.000000000000000000e+00
3.202000000000000000e+03,0.000000000000000000e+00
3.203000000000000000e+03,0.000000000000000000e+00
3.204000000000000000e+03,0.000000000000000000e+00
3.205000000000000000e+03,0.000000000000000000e+00
3.206000000000000000e+03,0.000000000000000000e+00
3.207000000000000000e+03,0.000000000000000000e+00
3.208000000000000000e+03,0.000000000000000000e+00
3.209000000000000000e+03,0.000000000000000000e+00
3.210000000000000000e+03,0.000000000000000000e+00
3.211000000000000000e+03,0.000000000000000000e+00
3.212000000000000000e+03,0.000000000000000000e+00
3.213000000000000000e+03,0.000000000000000000e+00
3.214000000000000000e+03,0.000000000000000000e+00
3.215000000000000000e+03,0.000000000000000000e+00
3.216000000000000000e+03,0.000000000000000000e+00
3.217000000000000000e+03,0.000000000000000000e+00
3.218000000000000000e+03,0.000000000000000000e+00
3.219000000000000000e+03,0.000000000000000000e+00
3.220000000000000000e+03,0.000000000000000000e+00
3.221000000000000000e+03,0.000000000000000000e+00
3.222000000000000000e+03,0.000000000000000000e+00
3.223000000000000000e+03,0.000000000000000000e+00
3.224000000000000000e+03,0.000000000000000000e+00
3.225000000000000000e+03,0.000000000000000000e+00
3.226000000000000000e+03,0.000000000000000000e+00
3.227000000000000000e+03,0.000000000000000000e+00
3.228000000000000000e+03,0.000000000000000000e+00
3.229000000000000000e+03,0.000000000000000000e+00
3.230000000000000000e+03,0.000000000000000000e+00
3.231000000000000000e+03,0.000000000000000000e+00
3.232000000000000000e+03,0.000000000000000000e+00
3.233000000000000000e+03,0.000000000000000000e+00
3.234000000000000000e+03,0.000000000000000000e+00
3.235000000000000000e+03,0.000000000000000000e+00
3.236000000000000000e+03,0.000000000000000000e+00
3.237000000000000000e+03,0.000000000000000000e+00
3.238000000000000000e+03,0.000000000000000000e+00
3.239000000000000000e+03,0.000000000000000000e+00
3.240000000000000000e+03,0.000000000000000000e+00
3.241000000000000000e+03,0.000000000000000000e+00
3.242000000000000000e+03,0.000000000000000000e+00
3.243000000000000000e+03,0.000000000000000000e+00
3.244000000000000000e+03,0.000000000000000000e+00
3.245000000000000000e+03,0.000000000000000000e+00
3.246000000000000000e+03,0.000000000000000000e+00
3.247000000000000000e+03,0.000000000000000000e+00
3.248000000000000000e+03,0.000000000000000000e+00
3.249000000000000000e+03,0.000000000000000000e+00
3.250000000000000000e+03,0.000000000000000000e+00
3.251000000000000000e+03,0.000000000000000000e+00
3.252000000000000000e+03,0.000000000000000000e+00
3.253000000000000000e+03,0.000000000000000000e+00
3.254000000000000000e+03,0.000000000000000000e+00
3.255000000000000000e+03,0.000000000000000000e+00
3.256000000000000000e+03,0.000000000000000000e+00
3.257000000000000000e+03,0.000000000000000000e+00
3.258000000000000000e+03,0.000000000000000000e+00
3.259000000000000000e+03,0.000000000000000000e+00
3.260000000000000000e+03,0.000000000000000000e+00
3.261000000000000000e+03,0.000000000000000000e+00
3.262000000000000000e+03,0.000000000000000000e+00
3.263000000000000000e+03,0.000000000000000000e+00
3.264000000000000000e+03,0.000000000000000000e+00
3.265000000000000000e+03,0.000000000000000000e+00
3.266000000000000000e+03,0.000000000000000000e+00
3.267000000000000000e+03,0.000000000000000000e+00
3.268000000000000000e+03,0.000000000000000000e+00
3.269000000000000000e+03,0.000000000000000000e+00
3.270000000000000000e+03,0.000000000000000000e+00
3.271000000000000000e+03,0.000000000000000000e+00
3.272000000000000000e+03,0.000000000000000000e+00
3.273000000000000000e+03,0.000000000000000000e+00
3.274000000000000000e+03,0.000000000000000000e+00
3.275000000000000000e+03,0.000000000000000000e+00
3.276000000000000000e+03,0.000000000000000000e+00
3.277000000000000000e+03,0.000000000000000000e+00
3.278000000000000000e+03,0.000000000000000000e+00
3.279000000000000000e+03,0.000000000000000000e+00
3.280000000000000000e+03,0.000000000000000000e+00
3.281000000000000000e+03,0.000000000000000000e+00
3.282000000000000000e+03,0.000000000000000000e+00
3.283000000000000000e+03,0.000000000000000000e+00
3.284000000000000000e+03,0.000000000000000000e+00
3.285000000000000000e+03,0.000000000000000000e+00
3.286000000000000000e+03,0.000000000000000000e+00
3.287000000000000000e+03,0.000000000000000000e+00
3.288000000000000000e+03,0.000000000000000000e+00
3.289000000000000000e+03,0.000000000000000000e+00
3.290000000000000000e+03,0.000000000000000000e+00
3.291000000000000000e+03,0.000000000000000000e+00
3.292000000000000000e+03,0.000000000000000000e+00
3.293000000000000000e+03,0.000000000000000000e+00
3.294000000000000000e+03,0.000000000000000000e+00
3.295000000000000000e+03,0.000000000000000000e+00
3.296000000000000000e+03,0.000000000000000000e+00
3.297000000000000000e+03,0.000000000000000000e+00
3.298000000000000000e+03,0.000000000000000000e+00
3.299000000000000000e+03,0.000000000000000000e+00
3.300000000000000000e+03,0.000000000000000000e+00
3.301000000000000000e+03,0.000000000000000000e+00
3.302000000000000000e+03,0.000000000000000000e+00
3.303000000000000000e+03,0.000000000000000000e+00
3.304000000000000000e+03,0.000000000000000000e+00
3.305000000000000000e+03,0.000000000000000000e+00
3.306000000000000000e+03,0.000000000000000000e+00
3.307000000000000000e+03,0.000000000000000000e+00
3.308000000000000000e+03,0.000000000000000000e+00
3.309000000000000000e+03,0.000000000000000000e+00
3.310000000000000000e+03,0.000000000000000000e+00
3.311000000000000000e+03,0.000000000000000000e+00
3.312000000000000000e+03,0.000000000000000000e+00
3.313000000000000000e+03,0.000000000000000000e+00
3.314000000000000000e+03,0.000000000000000000e+00
3.315000000000000000e+03,0.000000000000000000e+00
3.316000000000000000e+03,0.000000000000000000e+00
3.317000000000000000e+03,0.000000000000000000e+00
3.318000000000000000e+03,0.000000000000000000e+00
3.319000000000000000e+03,0.000000000000000000e+00
3.320000000000000000e+03,0.000000000000000000e+00
3.321000000000000000e+03,0.000000000000000000e+00
3.322000000000000000e+03,0.000000000000000000e+00
3.323000000000000000e+03,0.000000000000000000e+00
3.324000000000000000e+03,0.000000000000000000e+00
3.325000000000000000e+03,0.000000000000000000e+00
3.326000000000000000e+03,0.000000000000000000e+00
3.327000000000000000e+03,0.000000000000000000e+00
3.328000000000000000e+03,0.000000000000000000e+00
3.329000000000000000e+03,0.000000000000000000e+00
3.330000000000000000e+03,0.000000000000000000e+00
3.331000000000000000e+03,0.000000000000000000e+00
3.332000000000000000e+03,0.000000000000000000e+00
3.333000000000000000e+03,0.000000000000000000e+00
3.334000000000000000e+03,0.000000000000000000e+00
3.335000000000000000e+03,0.000000000000000000e+00
3.336000000000000000e+03,0.000000000000000000e+00
3.337000000000000000e+03,0.000000000000000000e+00
3.338000000000000000e+03,0.000000000000000000e+00
3.339000000000000000e+03,0.000000000000000000e+00
3.340000000000000000e+03,0.000000000000000000e+00
3.341000000000000000e+03,0.000000000000000000e+00
3.342000000000000000e+03,0.000000000000000000e+00
3.343000000000000000e+03,0.000000000000000000e+00
3.344000000000000000e+03,0.000000000000000000e+00
3.345000000000000000e+03,0.000000000000000000e+00
3.346000000000000000e+03,0.000000000000000000e+00
3.347000000000000000e+03,0.000000000000000000e+00
3.348000000000000000e+03,0.000000000000000000e+00
3.349000000000000000e+03,0.000000000000000000e+00
3.350000000000000000e+03,0.000000000000000000e+00
3.351000000000000000e+03,0.000000000000000000e+00
3.352000000000000000e+03,0.000000000000000000e+00
3.353000000000000000e+03,0.000000000000000000e+00
3.354000000000000000e+03,0.000000000000000000e+00
3.355000000000000000e+03,0.000000000000000000e+00
3.356000000000000000e+03,0.000000000000000000e+00
3.357000000000000000e+03,0.000000000000000000e+00
3.358000000000000000e+03,0.000000000000000000e+00
3.359000000000000000e+03,0.000000000000000000e+00
3.360000000000000000e+03,0.000000000000000000e+00
3.361000000000000000e+03,0.000000000000000000e+00
3.362000000000000000e+03,0.000000000000000000e+00
3.363000000000000000e+03,0.000000000000000000e+00
3.364000000000000000e+03,0.000000000000000000e+00
3.365000000000000000e+03,0.000000000000000000e+00
3.366000000000000000e+03,0.000000000000000000e+00
3.367000000000000000e+03,0.000000000000000000e+00
3.368000000000000000e+03,0.000000000000000000e+00
3.369000000000000000e+03,0.000000000000000000e+00
3.370000000000000000e+03,0.000000000000000000e+00
3.371000000000000000e+03,0.000000000000000000e+00
3.372000000000000000e+03,0.000000000000000000e+00
3.373000000000000000e+03,0.000000000000000000e+00
3.374000000000000000e+03,0.000000000000000000e+00
3.375000000000000000e+03,0.000000000000000000e+00
3.376000000000000000e+03,0.000000000000000000e+00
3.377000000000000000e+03,0.000000000000000000e+00
3.378000000000000000e+03,0.000000000000000000e+00
3.379000000000000000e+03,0.000000000000000000e+00
3.380000000000000000e+03,0.000000000000000000e+00
3.381000000000000000e+03,0.000000000000000000e+00
3.382000000000000000e+03,0.000000000000000000e+00
3.383000000000000000e+03,0.000000000000000000e+00
3.384000000000000000e+03,0.000000000000000000e+00
3.385000000000000000e+03,0.000000000000000000e+00
3.386000000000000000e+03,0.000000000000000000e+00
3.387000000000000000e+03,0.000000000000000000e+00
3.388000000000000000e+03,0.000000000000000000e+00
3.389000000000000000e+03,0.000000000000000000e+00
3.390000000000000000e+03,0.000000000000000000e+00
3.391000000000000000e+03,0.000000000000000000e+00
3.392000000000000000e+03,0.000000000000000000e+00
3.393000000000000000e+03,0.000000000000000000e+00
3.394000000000000000e+03,0.000000000000000000e+00
3.395000000000000000e+03,0.000000000000000000e+00
3.396000000000000000e+03,0.000000000000000000e+00
3.397000000000000000e+03,0.000000000000000000e+00
3.398000000000000000e+03,0.000000000000000000e+00
3.399000000000000000e+03,0.000000000000000000e+00
3.400000000000000000e+03,0.000000000000000000e+00
3.401000000000000000e+03,0.000000000000000000e+00
3.402000000000000000e+03,0.000000000000000000e+00
3.403000000000000000e+03,0.000000000000000000e+00
3.404000000000000000e+03,0.000000000000000000e+00
3.405000000000000000e+03,0.000000000000000000e+00
3.406000000000000000e+03,0.000000000000000000e+00
3.407000000000000000e+03,0.000000000000000000e+00
3.408000000000000000e+03,0.000000000000000000e+00
3.409000000000000000e+03,0.000000000000000000e+00
3.410000000000000000e+03,0.000000000000000000e+00
3.411000000000000000e+03,0.000000000000000000e+00
3.412000000000000000e+03,0.000000000000000000e+00
3.413000000000000000e+03,0.000000000000000000e+00
3.414000000000000000e+03,0.000000000000000000e+00
3.415000000000000000e+03,0.000000000000000000e+00
3.416000000000000000e+03,0.000000000000000000e+00
3.417000000000000000e+03,0.000000000000000000e+00
3.418000000000000000e+03,0.000000000000000000e+00
3.419000000000000000e+03,0.000000000000000000e+00
3.420000000000000000e+03,0.000000000000000000e+00
3.421000000000000000e+03,0.000000000000000000e+00
3.422000000000000000e+03,0.000000000000000000e+00
3.423000000000000000e+03,0.000000000000000000e+00
3.424000000000000000e+03,0.000000000000000000e+00
3.425000000000000000e+03,0.000000000000000000e+00
3.426000000000000000e+03,0.000000000000000000e+00
3.427000000000000000e+03,0.000000000000000000e+00
3.428000000000000000e+03,0.000000000000000000e+00
3.429000000000000000e+03,0.000000000000000000e+00
3.430000000000000000e+03,0.000000000000000000e+00
3.431000000000000000e+03,0.000000000000000000e+00
3.432000000000000000e+03,0.000000000000000000e+00
3.433000000000000000e+03,0.000000000000000000e+00
3.434000000000000000e+03,0.000000000000000000e+00
3.435000000000000000e+03,0.000000000000000000e+00
3.436000000000000000e+03,0.000000000000000000e+00
3.437000000000000000e+03,0.000000000000000000e+00
3.438000000000000000e+03,0.000000000000000000e+00
3.439000000000000000e+03,0.000000000000000000e+00
3.440000000000000000e+03,0.000000000000000000e+00
3.441000000000000000e+03,0.000000000000000000e+00
3.442000000000000000e+03,0.000000000000000000e+00
3.443000000000000000e+03,0.000000000000000000e+00
3.444000000000000000e+03,0.000000000000000000e+00
3.445000000000000000e+03,0.000000000000000000e+00
3.446000000000000000e+03,0.000000000000000000e+00
3.447000000000000000e+03,0.000000000000000000e+00
3.448000000000000000e+03,0.000000000000000000e+00
3.449000000000000000e+03,0.000000000000000000e+00
3.450000000000000000e+03,0.000000000000000000e+00
3.451000000000000000e+03,0.000000000000000000e+00
3.452000000000000000e+03,0.000000000000000000e+00
3.453000000000000000e+03,0.000000000000000000e+00
3.454000000000000000e+03,0.000000000000000000e+00
3.455000000000000000e+03,0.000000000000000000e+00
3.456000000000000000e+03,0.000000000000000000e+00
3.457000000000000000e+03,0.000000000000000000e+00
3.458000000000000000e+03,0.000000000000000000e+00
3.459000000000000000e+03,0.000000000000000000e+00
3.460000000000000000e+03,0.000000000000000000e+00
3.461000000000000000e+03,0.000000000000000000e+00
3.462000000000000000e+03,0.000000000000000000e+00
3.463000000000000000e+03,0.000000000000000000e+00
3.464000000000000000e+03,0.000000000000000000e+00
3.465000000000000000e+03,0.000000000000000000e+00
3.466000000000000000e+03,0.000000000000000000e+00
3.467000000000000000e+03,0.000000000000000000e+00
3.468000000000000000e+03,0.000000000000000000e+00
3.469000000000000000e+03,0.000000000000000000e+00
3.470000000000000000e+03,0.000000000000000000e+00
3.471000000000000000e+03,0.000000000000000000e+00
3.472000000000000000e+03,0.000000000000000000e+00
3.473000000000000000e+03,0.000000000000000000e+00
3.474000000000000000e+03,0.000000000000000000e+00
3.475000000000000000e+03,0.000000000000000000e+00
3.476000000000000000e+03,0.000000000000000000e+00
3.477000000000000000e+03,0.000000000000000000e+00
3.478000000000000000e+03,0.000000000000000000e+00
3.479000000000000000e+03,0.000000000000000000e+00
3.480000000000000000e+03,0.000000000000000000e+00
3.481000000000000000e+03,0.000000000000000000e+00
3.482000000000000000e+03,0.000000000000000000e+00
3.483000000000000000e+03,0.000000000000000000e+00
3.484000000000000000e+03,0.000000000000000000e+00
3.485000000000000000e+03,0.000000000000000000e+00
3.486000000000000000e+03,0.000000000000000000e+00
3.487000000000000000e+03,0.000000000000000000e+00
3.488000000000000000e+03,0.000000000000000000e+00
3.489000000000000000e+03,0.000000000000000000e+00
3.490000000000000000e+03,0.000000000000000000e+00
3.491000000000000000e+03,0.000000000000000000e+00
3.492000000000000000e+03,0.000000000000000000e+00
3.493000000000000000e+03,0.000000000000000000e+00
3.494000000000000000e+03,0.000000000000000000e+00
3.495000000000000000e+03,0.000000000000000000e+00
3.496000000000000000e+03,0.000000000000000000e+00
3.497000000000000000e+03,0.000000000000000000e+00
3.498000000000000000e+03,0.000000000000000000e+00
3.499000000000000000e+03,0.000000000000000000e+00
3.500000000000000000e+03,0.000000000000000000e+00
3.501000000000000000e+03,0.000000000000000000e+00
3.502000000000000000e+03,0.000000000000000000e+00
3.503000000000000000e+03,0.000000000000000000e+00
3.504000000000000000e+03,0.000000000000000000e+00
3.505000000000000000e+03,0.000000000000000000e+00
3.506000000000000000e+03,0.000000000000000000e+00
3.507000000000000000e+03,0.000000000000000000e+00
3.508000000000000000e+03,0.000000000000000000e+00
3.509000000000000000e+03,0.000000000000000000e+00
3.510000000000000000e+03,0.000000000000000000e+00
3.511000000000000000e+03,0.000000000000000000e+00
3.512000000000000000e+03,0.000000000000000000e+00
3.513000000000000000e+03,0.000000000000000000e+00
3.514000000000000000e+03,0.000000000000000000e+00
3.515000000000000000e+03,0.000000000000000000e+00
3.516000000000000000e+03,0.000000000000000000e+00
3.517000000000000000e+03,0.000000000000000000e+00
3.518000000000000000e+03,0.000000000000000000e+00
3.519000000000000000e+03,0.000000000000000000e+00
3.520000000000000000e+03,0.000000000000000000e+00
3.521000000000000000e+03,0.000000000000000000e+00
3.522000000000000000e+03,0.000000000000000000e+00
3.523000000000000000e+03,0.000000000000000000e+00
3.524000000000000000e+03,0.000000000000000000e+00
3.525000000000000000e+03,0.000000000000000000e+00
3.526000000000000000e+03,0.000000000000000000e+00
3.527000000000000000e+03,0.000000000000000000e+00
3.528000000000000000e+03,0.000000000000000000e+00
3.529000000000000000e+03,0.000000000000000000e+00
3.530000000000000000e+03,0.000000000000000000e+00
3.531000000000000000e+03,0.000000000000000000e+00
3.532000000000000000e+03,0.000000000000000000e+00
3.533000000000000000e+03,0.000000000000000000e+00
3.534000000000000000e+03,0.000000000000000000e+00
3.535000000000000000e+03,0.000000000000000000e+00
3.536000000000000000e+03,0.000000000000000000e+00
3.537000000000000000e+03,0.000000000000000000e+00
3.538000000000000000e+03,0.000000000000000000e+00
3.539000000000000000e+03,0.000000000000000000e+00
3.540000000000000000e+03,0.000000000000000000e+00
3.541000000000000000e+03,0.000000000000000000e+00
3.542000000000000000e+03,0.000000000000000000e+00
3.543000000000000000e+03,0.000000000000000000e+00
3.544000000000000000e+03,0.000000000000000000e+00
3.545000000000000000e+03,0.000000000000000000e+00
3.546000000000000000e+03,0.000000000000000000e+00
3.547000000000000000e+03,0.000000000000000000e+00
3.548000000000000000e+03,0.000000000000000000e+00
3.549000000000000000e+03,0.000000000000000000e+00
3.550000000000000000e+03,0.000000000000000000e+00
3.551000000000000000e+03,0.000000000000000000e+00
3.552000000000000000e+03,0.000000000000000000e+00
3.553000000000000000e+03,0.000000000000000000e+00
3.554000000000000000e+03,0.000000000000000000e+00
3.555000000000000000e+03,0.000000000000000000e+00
3.556000000000000000e+03,0.000000000000000000e+00
3.557000000000000000e+03,0.000000000000000000e+00
3.558000000000000000e+03,0.000000000000000000e+00
3.559000000000000000e+03,0.000000000000000000e+00
3.560000000000000000e+03,0.000000000000000000e+00
3.561000000000000000e+03,0.000000000000000000e+00
3.562000000000000000e+03,0.000000000000000000e+00
3.563000000000000000e+03,0.000000000000000000e+00
3.564000000000000000e+03,0.000000000000000000e+00
3.565000000000000000e+03,0.000000000000000000e+00
3.566000000000000000e+03,0.000000000000000000e+00
3.567000000000000000e+03,0.000000000000000000e+00
3.568000000000000000e+03,0.000000000000000000e+00
3.569000000000000000e+03,0.000000000000000000e+00
3.570000000000000000e+03,0.000000000000000000e+00
3.571000000000000000e+03,0.000000000000000000e+00
3.572000000000000000e+03,0.000000000000000000e+00
3.573000000000000000e+03,0.000000000000000000e+00
3.574000000000000000e+03,0.000000000000000000e+00
3.575000000000000000e+03,0.000000000000000000e+00
3.576000000000000000e+03,0.000000000000000000e+00
3.577000000000000000e+03,0.000000000000000000e+00
3.578000000000000000e+03,0.000000000000000000e+00
3.579000000000000000e+03,0.000000000000000000e+00
3.580000000000000000e+03,0.000000000000000000e+00
3.581000000000000000e+03,0.000000000000000000e+00
3.582000000000000000e+03,0.000000000000000000e+00
3.583000000000000000e+03,0.000000000000000000e+00
3.584000000000000000e+03,0.000000000000000000e+00
3.585000000000000000e+03,0.000000000000000000e+00
3.586000000000000000e+03,0.000000000000000000e+00
3.587000000000000000e+03,0.000000000000000000e+00
3.588000000000000000e+03,0.000000000000000000e+00
3.589000000000000000e+03,0.000000000000000000e+00
3.590000000000000000e+03,0.000000000000000000e+00
3.591000000000000000e+03,0.000000000000000000e+00
3.592000000000000000e+03,0.000000000000000000e+00
3.593000000000000000e+03,0.000000000000000000e+00
3.594000000000000000e+03,0.000000000000000000e+00
3.595000000000000000e+03,0.000000000000000000e+00
3.596000000000000000e+03,0.000000000000000000e+00
3.597000000000000000e+03,0.000000000000000000e+00
3.598000000000000000e+03,0.000000000000000000e+00
3.599000000000000000e+03,0.000000000000000000e+00
3.600000000000000000e+03,0.000000000000000000e+00
3.601000000000000000e+03,0.000000000000000000e+00
3.602000000000000000e+03,0.000000000000000000e+00
3.603000000000000000e+03,0.000000000000000000e+00
3.604000000000000000e+03,0.000000000000000000e+00
3.605000000000000000e+03,0.000000000000000000e+00
3.606000000000000000e+03,0.000000000000000000e+00
3.607000000000000000e+03,0.000000000000000000e+00
3.608000000000000000e+03,0.000000000000000000e+00
3.609000000000000000e+03,0.000000000000000000e+00
3.610000000000000000e+03,0.000000000000000000e+00
3.611000000000000000e+03,0.000000000000000000e+00
3.612000000000000000e+03,0.000000000000000000e+00
3.613000000000000000e+03,0.000000000000000000e+00
3.614000000000000000e+03,0.000000000000000000e+00
3.615000000000000000e+03,0.000000000000000000e+00
3.616000000000000000e+03,0.000000000000000000e+00
3.617000000000000000e+03,0.000000000000000000e+00
3.618000000000000000e+03,0.000000000000000000e+00
3.619000000000000000e+03,0.000000000000000000e+00
3.620000000000000000e+03,0.000000000000000000e+00
3.621000000000000000e+03,0.000000000000000000e+00
3.622000000000000000e+03,0.000000000000000000e+00
3.623000000000000000e+03,0.000000000000000000e+00
3.624000000000000000e+03,0.000000000000000000e+00
3.625000000000000000e+03,0.000000000000000000e+00
3.626000000000000000e+03,0.000000000000000000e+00
3.627000000000000000e+03,0.000000000000000000e+00
3.628000000000000000e+03,0.000000000000000000e+00
3.629000000000000000e+03,0.000000000000000000e+00
3.630000000000000000e+03,0.000000000000000000e+00
3.631000000000000000e+03,0.000000000000000000e+00
3.632000000000000000e+03,0.000000000000000000e+00
3.633000000000000000e+03,0.000000000000000000e+00
3.634000000000000000e+03,0.000000000000000000e+00
3.635000000000000000e+03,0.000000000000000000e+00
3.636000000000000000e+03,0.000000000000000000e+00
3.637000000000000000e+03,0.000000000000000000e+00
3.638000000000000000e+03,0.000000000000000000e+00
3.639000000000000000e+03,0.000000000000000000e+00
3.640000000000000000e+03,0.000000000000000000e+00
3.641000000000000000e+03,0.000000000000000000e+00
3.642000000000000000e+03,0.000000000000000000e+00
3.643000000000000000e+03,0.000000000000000000e+00
3.644000000000000000e+03,0.000000000000000000e+00
3.645000000000000000e+03,0.000000000000000000e+00
3.646000000000000000e+03,0.000000000000000000e+00
3.647000000000000000e+03,0.000000000000000000e+00
3.648000000000000000e+03,0.000000000000000000e+00
3.649000000000000000e+03,0.000000000000000000e+00
3.650000000000000000e+03,0.000000000000000000e+00
3.651000000000000000e+03,0.000000000000000000e+00
3.652000000000000000e+03,0.000000000000000000e+00
3.653000000000000000e+03,0.000000000000000000e+00
3.654000000000000000e+03,0.000000000000000000e+00
3.655000000000000000e+03,0.000000000000000000e+00
3.656000000000000000e+03,0.000000000000000000e+00
3.657000000000000000e+03,0.000000000000000000e+00
3.658000000000000000e+03,0.000000000000000000e+00
3.659000000000000000e+03,0.000000000000000000e+00
3.660000000000000000e+03,0.000000000000000000e+00
3.661000000000000000e+03,0.000000000000000000e+00
3.662000000000000000e+03,0.000000000000000000e+00
3.663000000000000000e+03,0.000000000000000000e+00
3.664000000000000000e+03,0.000000000000000000e+00
3.665000000000000000e+03,0.000000000000000000e+00
3.666000000000000000e+03,0.000000000000000000e+00
3.667000000000000000e+03,0.000000000000000000e+00
3.668000000000000000e+03,0.000000000000000000e+00
3.669000000000000000e+03,0.000000000000000000e+00
3.670000000000000000e+03,0.000000000000000000e+00
3.671000000000000000e+03,0.000000000000000000e+00
3.672000000000000000e+03,0.000000000000000000e+00
3.673000000000000000e+03,0.000000000000000000e+00
3.674000000000000000e+03,0.000000000000000000e+00
3.675000000000000000e+03,0.000000000000000000e+00
3.676000000000000000e+03,0.000000000000000000e+00
3.677000000000000000e+03,0.000000000000000000e+00
3.678000000000000000e+03,0.000000000000000000e+00
3.679000000000000000e+03,0.000000000000000000e+00
3.680000000000000000e+03,0.000000000000000000e+00
3.681000000000000000e+03,0.000000000000000000e+00
