Wavenumber(cm-1),Transmittance(%),Absorbance(A.U.)
2.196000000000000000e+03,9.994190409376065531e+01,2.000252380633517735e+00
2.197000000000000000e+03,9.994172152596944159e+01,2.000253173976985099e+00
2.198000000000000000e+03,9.994153654942007847e+01,2.000253977789124615e+00
2.199000000000000000e+03,9.994134913109992624e+01,2.000254792213450816e+00
2.200000000000000000e+03,9.994115923735219553e+01,2.000255617396279106e+00
2.201000000000000000e+03,9.994096683386098334e+01,2.000256453486791042e+00
2.202000000000000000e+03,9.994077188563595371e+01,2.000257300637100055e+00
2.203000000000000000e+03,9.994057435699660630e+01,2.000258159002322511e+00
2.204000000000000000e+03,9.994037421155603340e+01,2.000259028740644318e+00
2.205000000000000000e+03,9.994017141220429323e+01,2.000259910013397757e+00
2.206000000000000000e+03,9.993996592109132848e+01,2.000260802985132091e+00
2.207000000000000000e+03,9.993975769960925959e+01,2.000261707823692614e+00
2.208000000000000000e+03,9.993954670837439380e+01,2.000262624700297476e+00
2.209000000000000000e+03,9.993933290720852369e+01,2.000263553789621618e+00
2.210000000000000000e+03,9.993911625511981356e+01,2.000264495269876264e+00
2.211000000000000000e+03,9.993889671028303212e+01,2.000265449322898181e+00
2.212000000000000000e+03,9.993867423001934469e+01,2.000266416134235836e+00
2.213000000000000000e+03,9.993844877077535216e+01,2.000267395893240430e+00
2.214000000000000000e+03,9.993822028810158997e+01,2.000268388793161378e+00
2.215000000000000000e+03,9.993798873663044446e+01,2.000269395031239128e+00
2.216000000000000000e+03,9.993775407005328759e+01,2.000270414808808184e+00
2.217000000000000000e+03,9.993751624109694376e+01,2.000271448331396584e+00
2.218000000000000000e+03,9.993727520149955978e+01,2.000272495808832929e+00
2.219000000000000000e+03,9.993703090198549432e+01,2.000273557455354290e+00
2.220000000000000000e+03,9.993678329223968149e+01,2.000274633489718124e+00
2.221000000000000000e+03,9.993653232088097127e+01,2.000275724135319066e+00
2.222000000000000000e+03,9.993627793543471682e+01,2.000276829620306618e+00
2.223000000000000000e+03,9.993602008230448064e+01,2.000277950177709929e+00
2.224000000000000000e+03,9.993575870674270334e+01,2.000279086045563481e+00
2.225000000000000000e+03,9.993549375282056246e+01,2.000280237467040312e+00
2.226000000000000000e+03,9.993522516339660910e+01,2.000281404690587017e+00
2.227000000000000000e+03,9.993495288008446664e+01,2.000282587970064974e+00
2.228000000000000000e+03,9.993467684321930733e+01,2.000283787564895999e+00
2.229000000000000000e+03,9.993439699182317781e+01,2.000285003740212897e+00
2.230000000000000000e+03,9.993411326356897462e+01,2.000286236767016224e+00
2.231000000000000000e+03,9.993382559474314064e+01,2.000287486922337710e+00
2.232000000000000000e+03,9.993353392020689796e+01,2.000288754489407239e+00
2.233000000000000000e+03,9.993323817335593162e+01,2.000290039757829597e+00
2.234000000000000000e+03,9.993293828607843921e+01,2.000291343023766100e+00
2.235000000000000000e+03,9.993263418871148929e+01,2.000292664590124669e+00
2.236000000000000000e+03,9.993232580999546144e+01,2.000294004766759226e+00
2.237000000000000000e+03,9.993201307702645408e+01,2.000295363870674414e+00
2.238000000000000000e+03,9.993169591520663175e+01,2.000296742226244096e+00
2.239000000000000000e+03,9.993137424819214232e+01,2.000298140165436056e+00
2.240000000000000000e+03,9.993104799783856151e+01,2.000299558028050484e+00
2.241000000000000000e+03,9.993071708414358056e+01,2.000300996161969103e+00
2.242000000000000000e+03,9.993038142518679479e+01,2.000302454923417184e+00
2.243000000000000000e+03,9.993004093706620949e+01,2.000303934677239326e+00
2.244000000000000000e+03,9.992969553383123582e+01,2.000305435797190778e+00
2.245000000000000000e+03,9.992934512741189224e+01,2.000306958666247414e+00
2.246000000000000000e+03,9.992898962754381387e+01,2.000308503676929472e+00
2.247000000000000000e+03,9.992862894168857224e+01,2.000310071231648834e+00
2.248000000000000000e+03,9.992826297494913490e+01,2.000311661743079394e+00
2.249000000000000000e+03,9.992789162997959806e+01,2.000313275634545196e+00
2.250000000000000000e+03,9.992751480688896493e+01,2.000314913340442757e+00
2.251000000000000000e+03,9.992713240313814538e+01,2.000316575306688271e+00
2.252000000000000000e+03,9.992674431342958030e+01,2.000318261991196778e+00
2.253000000000000000e+03,9.992635042958870883e+01,2.000319973864398637e+00
2.254000000000000000e+03,9.992595064043639752e+01,2.000321711409794645e+00
2.255000000000000000e+03,9.992554483165146451e+01,2.000323475124552886e+00
2.256000000000000000e+03,9.992513288562213347e+01,2.000325265520156215e+00
2.257000000000000000e+03,9.992471468128533729e+01,2.000327083123101701e+00
2.258000000000000000e+03,9.992429009395254980e+01,2.000328928475656021e+00
2.259000000000000000e+03,9.992385899512069614e+01,2.000330802136679686e+00
2.260000000000000000e+03,9.992342125226655014e+01,2.000332704682521889e+00
2.261000000000000000e+03,9.992297672862295599e+01,2.000334636707991720e+00
2.262000000000000000e+03,9.992252528293464309e+01,2.000336598827422652e+00
2.263000000000000000e+03,9.992206676919192887e+01,2.000338591675828503e+00
2.264000000000000000e+03,9.992160103633949575e+01,2.000340615910171760e+00
2.265000000000000000e+03,9.992112792795786902e+01,2.000342672210749573e+00
2.266000000000000000e+03,9.992064728191472511e+01,2.000344761282707218e+00
2.267000000000000000e+03,9.992015892998271909e+01,2.000346883857703872e+00
2.268000000000000000e+03,9.991966269742042073e+01,2.000349040695733382e+00
2.269000000000000000e+03,9.991915840251262182e+01,2.000351232587123551e+00
2.270000000000000000e+03,9.991864585606563764e+01,2.000353460354732160e+00
2.271000000000000000e+03,9.991812486085322575e+01,2.000355724856355710e+00
2.272000000000000000e+03,9.991759521100790664e+01,2.000358026987376636e+00
2.273000000000000000e+03,9.991705669135239987e+01,2.000360367683672980e+00
2.274000000000000000e+03,9.991650907666502235e+01,2.000362747924810503e+00
2.275000000000000000e+03,9.991595213087271077e+01,2.000365168737553656e+00
2.276000000000000000e+03,9.991538560616447739e+01,2.000367631199722496e+00
2.277000000000000000e+03,9.991480924201769653e+01,2.000370136444424851e+00
2.278000000000000000e+03,9.991422276412882297e+01,2.000372685664709493e+00
2.279000000000000000e+03,9.991362588323960381e+01,2.000375280118668719e+00
2.280000000000000000e+03,9.991301829384903499e+01,2.000377921135042314e+00
2.281000000000000000e+03,9.991239967280046130e+01,2.000380610119361968e+00
2.282000000000000000e+03,9.991176967773250794e+01,2.000383348560687669e+00
2.283000000000000000e+03,9.991112794538187813e+01,2.000386138038991568e+00
2.284000000000000000e+03,9.991047408972448807e+01,2.000388980233239522e+00
2.285000000000000000e+03,9.990980769994128252e+01,2.000391876930241786e+00
2.286000000000000000e+03,9.990912833819363925e+01,2.000394830034327498e+00
2.287000000000000000e+03,9.990843553719210490e+01,2.000397841577919777e+00
2.288000000000000000e+03,9.990772879754160840e+01,2.000400913733081598e+00
2.289000000000000000e+03,9.990700758484481980e+01,2.000404048824118153e+00
2.290000000000000000e+03,9.990627132654439890e+01,2.000407249341309868e+00
2.291000000000000000e+03,9.990551940848352785e+01,2.000410517955874212e+00
2.292000000000000000e+03,9.990475117116324100e+01,2.000413857536247342e+00
2.293000000000000000e+03,9.990396590567360136e+01,2.000417271165782385e+00
2.294000000000000000e+03,9.990316284927463641e+01,2.000420762161973620e+00
2.295000000000000000e+03,9.990234118060192259e+01,2.000424334097314016e+00
2.296000000000000000e+03,9.990150001447028671e+01,2.000427990821900703e+00
2.297000000000000000e+03,9.990063839624804132e+01,2.000431736487912282e+00
2.298000000000000000e+03,9.989975529577291979e+01,2.000435575576076541e+00
2.299000000000000000e+03,9.989884960078005349e+01,2.000439512924266694e+00
2.300000000000000000e+03,9.989792010981085468e+01,2.000443553758354920e+00
2.301000000000000000e+03,9.989696552457104417e+01,2.000447703725466209e+00
2.302000000000000000e+03,9.989598444170502489e+01,2.000451968929769730e+00
2.303000000000000000e+03,9.989497534395316336e+01,2.000456355970963163e+00
2.304000000000000000e+03,9.989393659065748921e+01,2.000460871985590749e+00
2.305000000000000000e+03,9.989286640758140834e+01,2.000465524691350971e+00
2.306000000000000000e+03,9.989176287600815840e+01,2.000470322434547032e+00
2.307000000000000000e+03,9.989062392108286303e+01,2.000475274240830714e+00
2.308000000000000000e+03,9.988944729936299893e+01,2.000480389869403020e+00
2.309000000000000000e+03,9.988823058554238798e+01,2.000485679870807942e+00
2.310000000000000000e+03,9.988697115831456586e+01,2.000491155648488562e+00
2.311000000000000000e+03,9.988566618534184727e+01,2.000496829524236908e+00
2.312000000000000000e+03,9.988431260729817041e+01,2.000502714807688598e+00
2.313000000000000000e+03,9.988290712095476920e+01,2.000508825869995899e+00
2.314000000000000000e+03,9.988144616128015230e+01,2.000515178221800028e+00
2.315000000000000000e+03,9.987992588252781445e+01,2.000521788595631012e+00
2.316000000000000000e+03,9.987834213828824659e+01,2.000528675032831494e+00
2.317000000000000000e+03,9.987669046048472410e+01,2.000535856975099946e+00
2.318000000000000000e+03,9.987496603729661615e+01,2.000543355360727471e+00
2.319000000000000000e+03,9.987316368999769622e+01,2.000551192725587679e+00
2.320000000000000000e+03,9.987127784870226321e+01,2.000559393308913858e+00
2.321000000000000000e+03,9.986930252701726829e+01,2.000567983163876740e+00
2.322000000000000000e+03,9.986723129560438394e+01,2.000576990272953548e+00
2.323000000000000000e+03,9.986505725466328443e+01,2.000586444668044361e+00
2.324000000000000000e+03,9.986277300535408585e+01,2.000596378555265176e+00
2.325000000000000000e+03,9.986037062018553456e+01,2.000606826444310204e+00
2.326000000000000000e+03,9.985784161240378864e+01,2.000617825282243523e+00
2.327000000000000000e+03,9.985517690442635796e+01,2.000629414591534871e+00
2.328000000000000000e+03,9.985236679537555915e+01,2.000641636612113583e+00
2.329000000000000000e+03,9.984940092777688392e+01,2.000654536447171949e+00
2.330000000000000000e+03,9.984626825349896251e+01,2.000668162212399626e+00
2.331000000000000000e+03,9.984295699902376953e+01,2.000682565188274253e+00
2.332000000000000000e+03,9.983945463014865140e+01,2.000697799974991753e+00
2.333000000000000000e+03,9.983574781623494232e+01,2.000713924649549558e+00
2.334000000000000000e+03,9.983182239413170578e+01,2.000731000924449887e+00
2.335000000000000000e+03,9.982766333191746355e+01,2.000749094307423981e+00
2.336000000000000000e+03,9.982325469261789408e+01,2.000768274261513380e+00
2.337000000000000000e+03,9.981857959807193481e+01,2.000788614364791496e+00
2.338000000000000000e+03,9.981362019313490919e+01,2.000810192468928772e+00
2.339000000000000000e+03,9.980835761042227716e+01,2.000833090855752783e+00
2.340000000000000000e+03,9.980277193581370909e+01,2.000857396390883558e+00
2.341000000000000000e+03,9.979684217495274368e+01,2.000883200673453377e+00
2.342000000000000000e+03,9.979054622099272365e+01,2.000910600180867860e+00
2.343000000000000000e+03,9.978386082385502220e+01,2.000939696407486146e+00
2.344000000000000000e+03,9.977676156128060825e+01,2.000970595996053536e+00
2.345000000000000000e+03,9.976922281196979725e+01,2.001003410860636933e+00
2.346000000000000000e+03,9.976121773111896118e+01,2.001038258299785877e+00
2.347000000000000000e+03,9.975271822867539129e+01,2.001075261098558933e+00
2.348000000000000000e+03,9.974369495064287605e+01,2.001114547618034756e+00
2.349000000000000000e+03,9.973411726378098763e+01,2.001156251870859215e+00
2.350000000000000000e+03,9.972395324404948269e+01,2.001200513581362195e+00
2.351000000000000000e+03,9.971316966915672708e+01,2.001247478228738608e+00
2.352000000000000000e+03,9.970173201557540210e+01,2.001297297071761516e+00
2.353000000000000000e+03,9.968960446039272938e+01,2.001350127153493474e+00
2.354000000000000000e+03,9.967674988836223804e+01,2.001406131284441337e+00
2.355000000000000000e+03,9.966312990452310316e+01,2.001465478002622422e+00
2.356000000000000000e+03,9.964870485274805390e+01,2.001528341509003273e+00
2.357000000000000000e+03,9.963343384057353092e+01,2.001594901576824181e+00
2.358000000000000000e+03,9.961727477065542757e+01,2.001665343433341793e+00
2.359000000000000000e+03,9.960018437917980805e+01,2.001739857612583773e+00
2.360000000000000000e+03,9.958211828154054501e+01,2.001818639777775743e+00
2.361000000000000000e+03,9.956303102557534146e+01,2.001901890512173487e+00
2.362000000000000000e+03,9.954287615262656175e+01,2.001989815077135582e+00
2.363000000000000000e+03,9.952160626666506005e+01,2.002082623136379969e+00
2.364000000000000000e+03,9.949917311168272249e+01,2.002180528445486107e+00
2.365000000000000000e+03,9.947552765752281800e+01,2.002283748505849115e+00
2.366000000000000000e+03,9.945062019427692235e+01,2.002392504182458399e+00
2.367000000000000000e+03,9.942440043533251526e+01,2.002507019285022061e+00
2.368000000000000000e+03,9.939681762910647933e+01,2.002627520112175485e+00
2.369000000000000000e+03,9.936782067944758978e+01,2.002754234958693313e+00
2.370000000000000000e+03,9.933735827463398493e+01,2.002887393585854880e+00
2.371000000000000000e+03,9.930537902483165169e+01,2.003027226655347715e+00
2.372000000000000000e+03,9.927183160781613935e+01,2.003173965127341916e+00
2.373000000000000000e+03,9.923666492269232720e+01,2.003327839623626261e+00
2.374000000000000000e+03,9.919982825127677017e+01,2.003489079756984204e+00
2.375000000000000000e+03,9.916127142673457229e+01,2.003657913428268156e+00
2.376000000000000000e+03,9.912094500898662375e+01,2.003834566092931091e+00
2.377000000000000000e+03,9.907880046632648430e+01,2.004019259999087144e+00
2.378000000000000000e+03,9.903479036260662838e+01,2.004212213399486853e+00
2.379000000000000000e+03,9.898886854927476975e+01,2.004413639740118214e+00
2.380000000000000000e+03,9.894099036146035075e+01,2.004623746828471109e+00
2.381000000000000000e+03,9.889111281723197067e+01,2.004842735984833091e+00
2.382000000000000000e+03,9.883919481906768567e+01,2.005070801180320217e+00
2.383000000000000000e+03,9.878519735650340294e+01,2.005308128165657067e+00
2.384000000000000000e+03,9.872908370885070894e+01,2.005554893595065113e+00
2.385000000000000000e+03,9.867081964680504313e+01,2.005811264149906847e+00
2.386000000000000000e+03,9.861037363169955938e+01,2.006077395667043461e+00
2.387000000000000000e+03,9.854771701110064441e+01,2.006353432277137916e+00
2.388000000000000000e+03,9.848282420938843984e+01,2.006639505558399872e+00
2.389000000000000000e+03,9.841567291192183120e+01,2.006935733711478154e+00
2.390000000000000000e+03,9.834624424135392928e+01,2.007242220761423557e+00
2.391000000000000000e+03,9.827452292464180061e+01,2.007559055792771829e+00
2.392000000000000000e+03,9.820049744928653013e+01,2.007886312223916114e+00
2.393000000000000000e+03,9.812416020734728761e+01,2.008224047126953238e+00
2.394000000000000000e+03,9.804550762579940226e+01,2.008572300599178018e+00
2.395000000000000000e+03,9.796454028185382867e+01,2.008931095192264760e+00
2.396000000000000000e+03,9.788126300192730866e+01,2.009300435404956175e+00
2.397000000000000000e+03,9.779568494305213733e+01,2.009680307244755326e+00
2.398000000000000000e+03,9.770781965564677307e+01,2.010070677863620148e+00
2.399000000000000000e+03,9.761768512673715747e+01,2.010471495272043718e+00
2.400000000000000000e+03,9.752530380293083567e+01,2.010882688135053886e+00
2.401000000000000000e+03,9.743070259270682243e+01,2.011304165652632037e+00
2.402000000000000000e+03,9.733391284790174325e+01,2.011735817525730496e+00
2.403000000000000000e+03,9.723497032465593293e+01,2.012177514007454704e+00
2.404000000000000000e+03,9.713391512454178667e+01,2.012629106037014726e+00
2.405000000000000000e+03,9.703079161714177303e+01,2.013090425451660170e+00
2.406000000000000000e+03,9.692564834598884715e+01,2.013561285268974377e+00
2.407000000000000000e+03,9.681853792054138808e+01,2.014041480028483821e+00
2.408000000000000000e+03,9.670951689775553461e+01,2.014530786177509913e+00
2.409000000000000000e+03,9.659864565785682089e+01,2.015028962481428376e+00
2.410000000000000000e+03,9.648598828011989781e+01,2.015535750432918327e+00
2.411000000000000000e+03,9.637161242586032017e+01,2.016050874628279921e+00
2.412000000000000000e+03,9.625558923744479500e+01,2.016574043071365896e+00
2.413000000000000000e+03,9.613799326395512423e+01,2.017104947357014400e+00
2.414000000000000000e+03,9.601890242621054483e+01,2.017643262676003246e+00
2.415000000000000000e+03,9.589839803617266512e+01,2.018188647572416450e+00
2.416000000000000000e+03,9.577656488832323589e+01,2.018740743371912671e+00
2.417000000000000000e+03,9.565349144340041221e+01,2.019299173185782337e+00
2.418000000000000000e+03,9.552927012786062733e+01,2.019863540381048761e+00
2.419000000000000000e+03,9.540399777552541138e+01,2.020433426391572862e+00
2.420000000000000000e+03,9.527777624095269005e+01,2.021008387729661848e+00
2.421000000000000000e+03,9.515071321695609186e+01,2.021587952042987357e+00
2.422000000000000000e+03,9.502292329111833169e+01,2.022171613048859840e+00
2.423000000000000000e+03,9.489452927773879765e+01,2.022758824168859881e+00
2.424000000000000000e+03,9.476566386192855873e+01,2.023348990683829562e+00
2.425000000000000000e+03,9.463647159087675220e+01,2.023941460235346490e+00
2.426000000000000000e+03,9.450711124285487585e+01,2.024535511518935849e+00
2.427000000000000000e+03,9.437775859631553033e+01,2.025130341051248450e+00
2.428000000000000000e+03,9.424860960833612467e+01,2.025725047953801372e+00
2.429000000000000000e+03,9.411988399238465774e+01,2.026318616786053184e+00
2.430000000000000000e+03,9.399182915864506072e+01,2.026909898586990444e+00
2.431000000000000000e+03,9.386472444475002419e+01,2.027497590453291476e+00
2.432000000000000000e+03,9.373888551990899032e+01,2.028080214197832909e+00
2.433000000000000000e+03,9.361466879095549132e+01,2.028656094896201356e+00
2.434000000000000000e+03,9.349247557576946122e+01,2.029223340436774325e+00
2.435000000000000000e+03,9.337275574049330373e+01,2.029779823529775928e+00
2.436000000000000000e+03,9.325601042676933616e+01,2.030323167979755539e+00
2.437000000000000000e+03,9.314279343131821065e+01,2.030850741348371624e+00
2.438000000000000000e+03,9.303371075281573610e+01,2.031359656380088197e+00
2.439000000000000000e+03,9.292941780302012944e+01,2.031846783669224443e+00
2.440000000000000000e+03,9.283061380483570701e+01,2.032308777940829092e+00
2.441000000000000000e+03,9.273803298353392677e+01,2.032742119928856006e+00
2.442000000000000000e+03,9.265243230958311926e+01,2.033143175106393752e+00
2.443000000000000000e+03,9.257457577658560410e+01,2.033508269430397863e+00
2.444000000000000000e+03,9.250521548926914761e+01,2.033833780835494043e+00
2.445000000000000000e+03,9.244507017438758112e+01,2.034116243543702129e+00
2.446000000000000000e+03,9.239480207733771522e+01,2.034352460518284111e+00
2.447000000000000000e+03,9.235499352263744299e+01,2.034539617812291645e+00
2.448000000000000000e+03,9.232612464428449073e+01,2.034675393410728450e+00
2.449000000000000000e+03,9.230855388287501739e+01,2.034758052690197161e+00
2.450000000000000000e+03,9.230250276517116959e+01,2.034786523000446046e+00
2.451000000000000000e+03,9.230804621822478850e+01,2.034760441163997680e+00
2.452000000000000000e+03,9.232510924447686307e+01,2.034680169794011562e+00
2.453000000000000000e+03,9.235347024663002458e+01,2.034546780996381088e+00
2.454000000000000000e+03,9.239277071349664539e+01,2.034362008888812134e+00
2.455000000000000000e+03,9.244253044040317491e+01,2.034128175035606834e+00
2.456000000000000000e+03,9.250216703204333157e+01,2.033848093001133783e+00
2.457000000000000000e+03,9.257101817209098726e+01,2.033524959517026609e+00
2.458000000000000000e+03,9.264836506269367078e+01,2.033162240139096966e+00
2.459000000000000000e+03,9.273345552782704715e+01,2.032763556795201598e+00
2.460000000000000000e+03,9.282552550236560762e+01,2.032332583473938303e+00
2.461000000000000000e+03,9.292381794406223605e+01,2.031872954726572811e+00
2.462000000000000000e+03,9.302759855558203128e+01,2.031388189916068399e+00
2.463000000000000000e+03,9.313616804164318808e+01,2.030881634479348552e+00
2.464000000000000000e+03,9.324887091776631109e+01,2.030356418041015854e+00
2.465000000000000000e+03,9.336510111218085228e+01,2.029815428124313037e+00
2.466000000000000000e+03,9.348430475466766154e+01,2.029261297476286252e+00
2.467000000000000000e+03,9.360598062965159727e+01,2.028696402634974305e+00
2.468000000000000000e+03,9.372967879659222490e+01,2.028122871260372495e+00
2.469000000000000000e+03,9.385499786271505229e+01,2.027542595856639096e+00
2.470000000000000000e+03,9.398158134576381428e+01,2.026957251758679579e+00
2.471000000000000000e+03,9.410911350054594493e+01,2.026368317578601808e+00
2.472000000000000000e+03,9.423731491285271034e+01,2.025777096656552700e+00
2.473000000000000000e+03,9.436593809529804844e+01,2.025184738400266138e+00
2.474000000000000000e+03,9.449476325655209052e+01,2.024592258705552705e+00
2.475000000000000000e+03,9.462359436098171273e+01,2.024000558913835235e+00
2.476000000000000000e+03,9.475225555084981011e+01,2.023410442978587742e+00
2.477000000000000000e+03,9.488058796783637661e+01,2.022822632681375854e+00
2.478000000000000000e+03,9.500844698390348242e+01,2.022237780864676981e+00
2.479000000000000000e+03,9.513569983225443139e+01,2.021656482738791283e+00
2.480000000000000000e+03,9.526222361602974331e+01,2.021079285380582569e+00
2.481000000000000000e+03,9.538790366417397593e+01,2.020506695578733414e+00
2.482000000000000000e+03,9.551263219944910077e+01,2.019939186199371406e+00
2.483000000000000000e+03,9.563630728188121566e+01,2.019377201252032794e+00
2.484000000000000000e+03,9.575883199120053746e+01,2.018821159832953516e+00
2.485000000000000000e+03,9.588011381342839456e+01,2.018271459113617716e+00
2.486000000000000000e+03,9.600006419918783251e+01,2.017728476529768056e+00
2.487000000000000000e+03,9.611859826419807007e+01,2.017192571311362315e+00
2.488000000000000000e+03,9.623563460549360116e+01,2.016664085478524271e+00
2.489000000000000000e+03,9.635109521000067900e+01,2.016143344413234839e+00
2.490000000000000000e+03,9.646490543508544135e+01,2.015630657101878498e+00
2.491000000000000000e+03,9.657699404348345240e+01,2.015126316130165574e+00
2.492000000000000000e+03,9.668729327758650527e+01,2.014630597499537767e+00
2.493000000000000000e+03,9.679573896038165515e+01,2.014143760323054977e+00
2.494000000000000000e+03,9.690227061240747730e+01,2.013666046448866265e+00
2.495000000000000000e+03,9.700683157592091277e+01,2.013197680050743177e+00
2.496000000000000000e+03,9.710936913907076473e+01,2.012738867217588989e+00
2.497000000000000000e+03,9.720983465426897396e+01,2.012289795567355544e+00
2.498000000000000000e+03,9.730818364615755911e+01,2.011850633905204688e+00
2.499000000000000000e+03,9.740437590560861736e+01,2.011421531940995155e+00
2.500000000000000000e+03,9.749837556708480690e+01,2.011002620077138481e+00
2.501000000000000000e+03,9.759015116744774332e+01,2.010594009274459637e+00
2.502000000000000000e+03,9.767967568494673003e+01,2.010195791000846555e+00
2.503000000000000000e+03,9.776692655766544249e+01,2.009808037265090608e+00
2.504000000000000000e+03,9.785188568116291208e+01,2.009430800736355049e+00
2.505000000000000000e+03,9.793453938542801041e+01,2.009064114948088786e+00
2.506000000000000000e+03,9.801487839158437509e+01,2.008707994583903478e+00
2.507000000000000000e+03,9.809289774904398485e+01,2.008362435841860361e+00
2.508000000000000000e+03,9.816859675401880736e+01,2.008027416872809390e+00
2.509000000000000000e+03,9.824197885046967826e+01,2.007702898287759830e+00
2.510000000000000000e+03,9.831305151470301951e+01,2.007388823728807115e+00
2.511000000000000000e+03,9.838182612492623491e+01,2.007085120497786423e+00
2.512000000000000000e+03,9.844831781714412955e+01,2.006791700236613352e+00
2.513000000000000000e+03,9.851254532882623494e+01,2.006508459653148169e+00
2.514000000000000000e+03,9.857453083180109843e+01,2.006235281286387728e+00
2.515000000000000000e+03,9.863429975584153908e+01,2.005972034304825513e+00
2.516000000000000000e+03,9.869188060439661569e+01,2.005718575331921549e+00
2.517000000000000000e+03,9.874730476390442391e+01,2.005474749292772252e+00
2.518000000000000000e+03,9.880060630808576150e+01,2.005240390276258111e+00
2.519000000000000000e+03,9.885182179857514484e+01,2.005015322407187384e+00
2.520000000000000000e+03,9.890099008319307927e+01,2.004799360723193757e+00
2.521000000000000000e+03,9.894815209310384319e+01,2.004592312051439507e+00
2.522000000000000000e+03,9.899335064003756202e+01,2.004393975880464751e+00
2.523000000000000000e+03,9.903663021468484828e+01,2.004204145222838296e+00
2.524000000000000000e+03,9.907803678729864316e+01,2.004022607464583050e+00
2.525000000000000000e+03,9.911761761146043170e+01,2.003849145197679871e+00
2.526000000000000000e+03,9.915542103189008571e+01,2.003683537032284079e+00
2.527000000000000000e+03,9.919149629709828275e+01,2.003525558385609084e+00
2.528000000000000000e+03,9.922589337760039996e+01,2.003374982244780167e+00
2.529000000000000000e+03,9.925866279033141382e+01,2.003231579901258996e+00
2.530000000000000000e+03,9.928985542982168511e+01,2.003095121654785871e+00
2.531000000000000000e+03,9.931952240661686915e+01,2.002965377485068643e+00
2.532000000000000000e+03,9.934771489334912076e+01,2.002842117689769275e+00
2.533000000000000000e+03,9.937448397879371953e+01,2.002725113487616948e+00
2.534000000000000000e+03,9.939988053017501102e+01,2.002614137585754239e+00
2.535000000000000000e+03,9.942395506391792992e+01,2.002508964710693284e+00
2.536000000000000000e+03,9.944675762497742255e+01,2.002409372102501806e+00
2.537000000000000000e+03,9.946833767481739130e+01,2.002315139972081326e+00
2.538000000000000000e+03,9.948874398805435249e+01,2.002226051921615291e+00
2.539000000000000000e+03,9.950802455772740984e+01,2.002141895328477084e+00
2.540000000000000000e+03,9.952622650910765856e+01,2.002062461693070006e+00
2.541000000000000000e+03,9.954339602191500092e+01,2.001987546951253805e+00
2.542000000000000000e+03,9.955957826076884487e+01,2.001916951752162888e+00
2.543000000000000000e+03,9.957481731366290489e+01,2.001850481702374118e+00
2.544000000000000000e+03,9.958915613822058788e+01,2.001787947577500226e+00
2.545000000000000000e+03,9.960263651545859886e+01,2.001729165502401653e+00
2.546000000000000000e+03,9.961529901076070814e+01,2.001673957101313572e+00
2.547000000000000000e+03,9.962718294174203493e+01,2.001622149619254110e+00
2.548000000000000000e+03,9.963832635266575721e+01,2.001573576016165923e+00
2.549000000000000000e+03,9.964876599505902277e+01,2.001528075035293064e+00
2.550000000000000000e+03,9.965853731416339656e+01,2.001485491247334547e+00
2.551000000000000000e+03,9.966767444084570116e+01,2.001445675071966246e+00
2.552000000000000000e+03,9.967621018858939408e+01,2.001408482778325837e+00
2.553000000000000000e+03,9.968417605518284574e+01,2.001373776466082610e+00
2.554000000000000000e+03,9.969160222871933286e+01,2.001341424028712179e+00
2.555000000000000000e+03,9.969851759752468467e+01,2.001311299100593466e+00
2.556000000000000000e+03,9.970494976363075068e+01,2.001283280989529789e+00
2.557000000000000000e+03,9.971092505941729200e+01,2.001257254596285673e+00
2.558000000000000000e+03,9.971646856705061168e+01,2.001233110322699460e+00
2.559000000000000000e+03,9.972160414035357689e+01,2.001210743969905170e+00
2.560000000000000000e+03,9.972635442875032652e+01,2.001190056628171288e+00
2.561000000000000000e+03,9.973074090293656013e+01,2.001170954559816639e+00
2.562000000000000000e+03,9.973478388193609590e+01,2.001153349076642662e+00
2.563000000000000000e+03,9.973850256121366442e+01,2.001137156413262286e+00
2.564000000000000000e+03,9.974191504152358334e+01,2.001122297597683453e+00
2.565000000000000000e+03,9.974503835818359221e+01,2.001108698320460899e+00
2.566000000000000000e+03,9.974788851047307503e+01,2.001096288803678291e+00
2.567000000000000000e+03,9.975048049086392155e+01,2.001085003671006390e+00
2.568000000000000000e+03,9.975282831380133075e+01,2.001074781820026960e+00
2.569000000000000000e+03,9.975494504376057137e+01,2.001065566297989484e+00
2.570000000000000000e+03,9.975684282231343047e+01,2.001057304182129570e+00
2.571000000000000000e+03,9.975853289394538592e+01,2.001049946465651264e+00
2.572000000000000000e+03,9.976002563037140192e+01,2.001043447950449750e+00
2.573000000000000000e+03,9.976133055310369002e+01,2.001037767147624269e+00
2.574000000000000000e+03,9.976245635403051892e+01,2.001032866186813308e+00
2.575000000000000000e+03,9.976341091376899328e+01,2.001028710735365035e+00
2.576000000000000000e+03,9.976420131755914156e+01,2.001025269928343953e+00
2.577000000000000000e+03,9.976483386846911117e+01,2.001022516310360544e+00
2.578000000000000000e+03,9.976531409768460890e+01,2.001020425790201340e+00
2.579000000000000000e+03,9.976564677165721662e+01,2.001018977609227978e+00
2.580000000000000000e+03,9.976583589588877032e+01,2.001018154324510689e+00
2.581000000000000000e+03,9.976588471513007050e+01,2.001017941807653244e+00
2.582000000000000000e+03,9.976579570977453670e+01,2.001018329260259243e+00
2.583000000000000000e+03,9.976557058822901070e+01,2.001019309246983013e+00
